Hour,Region,GPU_Demand
2128,RegionD,226
2128,RegionE,0
2128,RegionF,359
2129,RegionA,95
2129,RegionB,37
2129,RegionC,14
2129,RegionD,229
2129,RegionE,241
2129,RegionF,125
2130,RegionA,51
2130,RegionB,19
2130,RegionC,26
2130,RegionD,271
2130,RegionE,6
2130,RegionF,159
2131,RegionA,17
2131,RegionB,6
2131,RegionC,0
2131,RegionD,159
2131,RegionE,221
2131,RegionF,41
2132,RegionA,36
2132,RegionB,9
2132,RegionC,0
2132,RegionD,481
2132,RegionE,244
2132,RegionF,149
2133,RegionA,61
2133,RegionB,104
2133,RegionC,23
2133,RegionD,152
2133,RegionE,23
2133,RegionF,34
2134,RegionA,57
2134,RegionB,29
2134,RegionC,84
2134,RegionD,96
2134,RegionE,263
2134,RegionF,4
2135,RegionA,110
2135,RegionB,21
2135,RegionC,13
2135,RegionD,293
2135,RegionE,75
2135,RegionF,16
2136,RegionA,25
2136,RegionB,16
2136,RegionC,19
2136,RegionD,0
2136,RegionE,88
2136,RegionF,33
2137,RegionA,135
2137,RegionB,24
2137,RegionC,7
2137,RegionD,227
2137,RegionE,343
2137,RegionF,142
2138,RegionA,45
2138,RegionB,40
2138,RegionC,22
2138,RegionD,443
2138,RegionE,318
2138,RegionF,0
2139,RegionA,44
2139,RegionB,39
2139,RegionC,9
2139,RegionD,307
2139,RegionE,276
2139,RegionF,319
2140,RegionA,45
2140,RegionB,83
2140,RegionC,0
2140,RegionD,198
2140,RegionE,91
2140,RegionF,457
2141,RegionA,6
2141,RegionB,33
2141,RegionC,11
2141,RegionD,224
2141,RegionE,111
2141,RegionF,167
2142,RegionA,29
2142,RegionB,39
2142,RegionC,4
2142,RegionD,284
2142,RegionE,5
2142,RegionF,62
2143,RegionA,23
2143,RegionB,233
2143,RegionC,5
2143,RegionD,268
2143,RegionE,159
2143,RegionF,301
2144,RegionA,83
2144,RegionB,9
2144,RegionC,122
2144,RegionD,21
2144,RegionE,97
2144,RegionF,59
2145,RegionA,135
2145,RegionB,32
2145,RegionC,12
2145,RegionD,85
2145,RegionE,117
2145,RegionF,237
2146,RegionA,38
2146,RegionB,24
2146,RegionC,25
2146,RegionD,74
2146,RegionE,169
2146,RegionF,428
2147,RegionA,32
2147,RegionB,5
2147,RegionC,46
2147,RegionD,22
2147,RegionE,11
2147,RegionF,136
2148,RegionA,19
2148,RegionB,9
2148,RegionC,24
2148,RegionD,439
2148,RegionE,278
2148,RegionF,210
2149,RegionA,22
2149,RegionB,222
2149,RegionC,108
2149,RegionD,234
2149,RegionE,171
2149,RegionF,185
2150,RegionA,135
2150,RegionB,48
2150,RegionC,8
2150,RegionD,203
2150,RegionE,144
2150,RegionF,132
2151,RegionA,84
2151,RegionB,26
2151,RegionC,33
2151,RegionD,24
2151,RegionE,289
2151,RegionF,237
2152,RegionA,15
2152,RegionB,74
2152,RegionC,43
2152,RegionD,306
2152,RegionE,56
2152,RegionF,16
2153,RegionA,143
2153,RegionB,27
2153,RegionC,107
2153,RegionD,0
2153,RegionE,81
2153,RegionF,27
2154,RegionA,110
2154,RegionB,16
2154,RegionC,19
2154,RegionD,17
2154,RegionE,99
2154,RegionF,117
2155,RegionA,46
2155,RegionB,15
2155,RegionC,26
2155,RegionD,138
2155,RegionE,303
2155,RegionF,256
2156,RegionA,86
2156,RegionB,93
2156,RegionC,19
2156,RegionD,104
2156,RegionE,217
2156,RegionF,33
2157,RegionA,8
2157,RegionB,18
2157,RegionC,0
2157,RegionD,246
2157,RegionE,0
2157,RegionF,288
2158,RegionA,16
2158,RegionB,200
2158,RegionC,15
2158,RegionD,73
2158,RegionE,15
2158,RegionF,221
2159,RegionA,40
2159,RegionB,54
2159,RegionC,12
2159,RegionD,226
2159,RegionE,43
2159,RegionF,7
2160,RegionA,12
2160,RegionB,28
2160,RegionC,17
2160,RegionD,168
2160,RegionE,136
2160,RegionF,127
2161,RegionA,132
2161,RegionB,90
2161,RegionC,121
2161,RegionD,115
2161,RegionE,13
2161,RegionF,67
2162,RegionA,37
2162,RegionB,24
2162,RegionC,11
2162,RegionD,108
2162,RegionE,82
2162,RegionF,0
2163,RegionA,13
2163,RegionB,26
2163,RegionC,8
2163,RegionD,185
2163,RegionE,126
2163,RegionF,367
2164,RegionA,41
2164,RegionB,62
2164,RegionC,92
2164,RegionD,16
2164,RegionE,224
2164,RegionF,83
2165,RegionA,52
2165,RegionB,14
2165,RegionC,24
2165,RegionD,219
2165,RegionE,112
2165,RegionF,45
2166,RegionA,28
2166,RegionB,7
2166,RegionC,62
2166,RegionD,362
2166,RegionE,118
2166,RegionF,169
2167,RegionA,0
2167,RegionB,14
2167,RegionC,38
2167,RegionD,275
2167,RegionE,131
2167,RegionF,189
2168,RegionA,18
2168,RegionB,74
2168,RegionC,94
2168,RegionD,224
2168,RegionE,455
2168,RegionF,228
2169,RegionA,61
2169,RegionB,64
2169,RegionC,46
2169,RegionD,233
2169,RegionE,15
2169,RegionF,177
2170,RegionA,33
2170,RegionB,36
2170,RegionC,13
2170,RegionD,118
2170,RegionE,0
2170,RegionF,165
2171,RegionA,7
2171,RegionB,12
2171,RegionC,53
2171,RegionD,80
2171,RegionE,12
2171,RegionF,0
2172,RegionA,157
2172,RegionB,8
2172,RegionC,13
2172,RegionD,112
2172,RegionE,118
2172,RegionF,144
2173,RegionA,100
2173,RegionB,33
2173,RegionC,15
2173,RegionD,7
2173,RegionE,299
2173,RegionF,216
2174,RegionA,48
2174,RegionB,16
2174,RegionC,158
2174,RegionD,259
2174,RegionE,185
2174,RegionF,326
2175,RegionA,70
2175,RegionB,75
2175,RegionC,2
2175,RegionD,235
2175,RegionE,57
2175,RegionF,335
2176,RegionA,6
2176,RegionB,37
2176,RegionC,22
2176,RegionD,208
2176,RegionE,0
2176,RegionF,6
2177,RegionA,0
2177,RegionB,6
2177,RegionC,244
2177,RegionD,50
2177,RegionE,48
2177,RegionF,82
2178,RegionA,42
2178,RegionB,60
2178,RegionC,32
2178,RegionD,89
2178,RegionE,264
2178,RegionF,211
2179,RegionA,61
2179,RegionB,5
2179,RegionC,45
2179,RegionD,14
2179,RegionE,89
2179,RegionF,67
2180,RegionA,20
2180,RegionB,54
2180,RegionC,0
2180,RegionD,144
2180,RegionE,0
2180,RegionF,382
2181,RegionA,14
2181,RegionB,32
2181,RegionC,81
2181,RegionD,111
2181,RegionE,220
2181,RegionF,0
2182,RegionA,71
2182,RegionB,33
2182,RegionC,48
2182,RegionD,199
2182,RegionE,204
2182,RegionF,128
2183,RegionA,66
2183,RegionB,22
2183,RegionC,19
2183,RegionD,54
2183,RegionE,364
2183,RegionF,123
2184,RegionA,150
2184,RegionB,40
2184,RegionC,64
2184,RegionD,355
2184,RegionE,116
2184,RegionF,140
2185,RegionA,19
2185,RegionB,23
2185,RegionC,124
2185,RegionD,204
2185,RegionE,186
2185,RegionF,255
2186,RegionA,18
2186,RegionB,195
2186,RegionC,30
2186,RegionD,436
2186,RegionE,69
2186,RegionF,0
2187,RegionA,44
2187,RegionB,50
2187,RegionC,99
2187,RegionD,165
2187,RegionE,126
2187,RegionF,150
2188,RegionA,45
2188,RegionB,24
2188,RegionC,142
2188,RegionD,117
2188,RegionE,54
2188,RegionF,364
2189,RegionA,41
2189,RegionB,54
2189,RegionC,15
2189,RegionD,176
2189,RegionE,139
2189,RegionF,0
2190,RegionA,68
2190,RegionB,6
2190,RegionC,73
2190,RegionD,292
2190,RegionE,294
2190,RegionF,52
2191,RegionA,52
2191,RegionB,55
2191,RegionC,6
2191,RegionD,342
2191,RegionE,214
2191,RegionF,21
2192,RegionA,55
2192,RegionB,103
2192,RegionC,97
2192,RegionD,390
2192,RegionE,326
2192,RegionF,117
2193,RegionA,181
2193,RegionB,50
2193,RegionC,60
2193,RegionD,156
2193,RegionE,180
2193,RegionF,184
2194,RegionA,16
2194,RegionB,50
2194,RegionC,7
2194,RegionD,169
2194,RegionE,40
2194,RegionF,282
2195,RegionA,30
2195,RegionB,5
2195,RegionC,123
2195,RegionD,74
2195,RegionE,55
2195,RegionF,58
2196,RegionA,142
2196,RegionB,50
2196,RegionC,29
2196,RegionD,476
2196,RegionE,67
2196,RegionF,274
2197,RegionA,109
2197,RegionB,72
2197,RegionC,43
2197,RegionD,242
2197,RegionE,114
2197,RegionF,87
2198,RegionA,27
2198,RegionB,25
2198,RegionC,9
2198,RegionD,182
2198,RegionE,50
2198,RegionF,128
2199,RegionA,43
2199,RegionB,51
2199,RegionC,14
2199,RegionD,181
2199,RegionE,84
2199,RegionF,184
2200,RegionA,44
2200,RegionB,98
2200,RegionC,66
2200,RegionD,57
2200,RegionE,136
2200,RegionF,39
2201,RegionA,257
2201,RegionB,13
2201,RegionC,15
2201,RegionD,127
2201,RegionE,117
2201,RegionF,361
2202,RegionA,13
2202,RegionB,36
2202,RegionC,17
2202,RegionD,238
2202,RegionE,161
2202,RegionF,46
2203,RegionA,170
2203,RegionB,118
2203,RegionC,103
2203,RegionD,29
2203,RegionE,222
2203,RegionF,277
2204,RegionA,27
2204,RegionB,6
2204,RegionC,16
2204,RegionD,155
2204,RegionE,154
2204,RegionF,232
2205,RegionA,12
2205,RegionB,5
2205,RegionC,75
2205,RegionD,277
2205,RegionE,309
2205,RegionF,202
2206,RegionA,128
2206,RegionB,127
2206,RegionC,56
2206,RegionD,224
2206,RegionE,0
2206,RegionF,70
2207,RegionA,92
2207,RegionB,40
2207,RegionC,174
2207,RegionD,25
2207,RegionE,123
2207,RegionF,213
2208,RegionA,19
2208,RegionB,50
2208,RegionC,12
2208,RegionD,427
2208,RegionE,121
2208,RegionF,99
2209,RegionA,0
2209,RegionB,30
2209,RegionC,17
2209,RegionD,51
2209,RegionE,199
2209,RegionF,120
2210,RegionA,23
2210,RegionB,21
2210,RegionC,9
2210,RegionD,207
2210,RegionE,470
2210,RegionF,25
2211,RegionA,18
2211,RegionB,153
2211,RegionC,22
2211,RegionD,71
2211,RegionE,266
2211,RegionF,258
2212,RegionA,98
2212,RegionB,117
2212,RegionC,100
2212,RegionD,360
2212,RegionE,286
2212,RegionF,310
2213,RegionA,148
2213,RegionB,14
2213,RegionC,5
2213,RegionD,46
2213,RegionE,283
2213,RegionF,6
2214,RegionA,47
2214,RegionB,29
2214,RegionC,10
2214,RegionD,32
2214,RegionE,29
2214,RegionF,80
2215,RegionA,6
2215,RegionB,61
2215,RegionC,28
2215,RegionD,329
2215,RegionE,175
2215,RegionF,112
2216,RegionA,12
2216,RegionB,71
2216,RegionC,129
2216,RegionD,86
2216,RegionE,0
2216,RegionF,83
2217,RegionA,23
2217,RegionB,224
2217,RegionC,122
2217,RegionD,159
2217,RegionE,275
2217,RegionF,299
2218,RegionA,35
2218,RegionB,26
2218,RegionC,30
2218,RegionD,210
2218,RegionE,59
2218,RegionF,23
2219,RegionA,90
2219,RegionB,19
2219,RegionC,1
2219,RegionD,685
2219,RegionE,149
2219,RegionF,236
2220,RegionA,40
2220,RegionB,20
2220,RegionC,151
2220,RegionD,154
2220,RegionE,160
2220,RegionF,177
2221,RegionA,13
2221,RegionB,13
2221,RegionC,15
2221,RegionD,208
2221,RegionE,110
2221,RegionF,73
2222,RegionA,8
2222,RegionB,12
2222,RegionC,31
2222,RegionD,143
2222,RegionE,147
2222,RegionF,9
2223,RegionA,66
2223,RegionB,16
2223,RegionC,125
2223,RegionD,250
2223,RegionE,107
2223,RegionF,150
2224,RegionA,8
2224,RegionB,9
2224,RegionC,32
2224,RegionD,364
2224,RegionE,101
2224,RegionF,82
2225,RegionA,51
2225,RegionB,23
2225,RegionC,53
2225,RegionD,313
2225,RegionE,15
2225,RegionF,269
2226,RegionA,43
2226,RegionB,75
2226,RegionC,13
2226,RegionD,241
2226,RegionE,77
2226,RegionF,206
2227,RegionA,23
2227,RegionB,20
2227,RegionC,125
2227,RegionD,8
2227,RegionE,182
2227,RegionF,29
2228,RegionA,23
2228,RegionB,38
2228,RegionC,89
2228,RegionD,0
2228,RegionE,0
2228,RegionF,183
2229,RegionA,39
2229,RegionB,111
2229,RegionC,150
2229,RegionD,21
2229,RegionE,106
2229,RegionF,312
2230,RegionA,78
2230,RegionB,134
2230,RegionC,31
2230,RegionD,198
2230,RegionE,109
2230,RegionF,25
2231,RegionA,51
2231,RegionB,22
2231,RegionC,7
2231,RegionD,213
2231,RegionE,0
2231,RegionF,366
2232,RegionA,30
2232,RegionB,1
2232,RegionC,11
2232,RegionD,21
2232,RegionE,180
2232,RegionF,80
2233,RegionA,77
2233,RegionB,32
2233,RegionC,0
2233,RegionD,74
2233,RegionE,0
2233,RegionF,340
2234,RegionA,36
2234,RegionB,33
2234,RegionC,125
2234,RegionD,321
2234,RegionE,296
2234,RegionF,60
2235,RegionA,27
2235,RegionB,47
2235,RegionC,17
2235,RegionD,63
2235,RegionE,154
2235,RegionF,140
2236,RegionA,76
2236,RegionB,157
2236,RegionC,40
2236,RegionD,190
2236,RegionE,123
2236,RegionF,320
2237,RegionA,129
2237,RegionB,43
2237,RegionC,94
2237,RegionD,198
2237,RegionE,257
2237,RegionF,179
2238,RegionA,23
2238,RegionB,35
2238,RegionC,117
2238,RegionD,399
2238,RegionE,63
2238,RegionF,96
2239,RegionA,57
2239,RegionB,41
2239,RegionC,17
2239,RegionD,309
2239,RegionE,368
2239,RegionF,13
2240,RegionA,9
2240,RegionB,27
2240,RegionC,8
2240,RegionD,145
2240,RegionE,267
2240,RegionF,48
2241,RegionA,149
2241,RegionB,39
2241,RegionC,15
2241,RegionD,34
2241,RegionE,75
2241,RegionF,233
2242,RegionA,15
2242,RegionB,45
2242,RegionC,27
2242,RegionD,225
2242,RegionE,17
2242,RegionF,125
2243,RegionA,0
2243,RegionB,30
2243,RegionC,34
2243,RegionD,79
2243,RegionE,217
2243,RegionF,74
2244,RegionA,69
2244,RegionB,36
2244,RegionC,14
2244,RegionD,224
2244,RegionE,157
2244,RegionF,445
2245,RegionA,172
2245,RegionB,23
2245,RegionC,70
2245,RegionD,85
2245,RegionE,103
2245,RegionF,202
2246,RegionA,39
2246,RegionB,167
2246,RegionC,14
2246,RegionD,329
2246,RegionE,53
2246,RegionF,26
2247,RegionA,5
2247,RegionB,174
2247,RegionC,96
2247,RegionD,219
2247,RegionE,90
2247,RegionF,0
2248,RegionA,39
2248,RegionB,54
2248,RegionC,48
2248,RegionD,150
2248,RegionE,61
2248,RegionF,113
2249,RegionA,129
2249,RegionB,0
2249,RegionC,15
2249,RegionD,31
2249,RegionE,271
2249,RegionF,231
2250,RegionA,92
2250,RegionB,0
2250,RegionC,7
2250,RegionD,166
2250,RegionE,60
2250,RegionF,120
2251,RegionA,116
2251,RegionB,69
2251,RegionC,70
2251,RegionD,201
2251,RegionE,12
2251,RegionF,1
2252,RegionA,79
2252,RegionB,12
2252,RegionC,27
2252,RegionD,86
2252,RegionE,9
2252,RegionF,119
2253,RegionA,151
2253,RegionB,9
2253,RegionC,69
2253,RegionD,162
2253,RegionE,98
2253,RegionF,15
2254,RegionA,65
2254,RegionB,67
2254,RegionC,7
2254,RegionD,126
2254,RegionE,71
2254,RegionF,47
2255,RegionA,285
2255,RegionB,30
2255,RegionC,4
2255,RegionD,290
2255,RegionE,100
2255,RegionF,194
2256,RegionA,256
2256,RegionB,12
2256,RegionC,38
2256,RegionD,133
2256,RegionE,106
2256,RegionF,76
2257,RegionA,56
2257,RegionB,26
2257,RegionC,100
2257,RegionD,187
2257,RegionE,150
2257,RegionF,29
2258,RegionA,42
2258,RegionB,0
2258,RegionC,125
2258,RegionD,266
2258,RegionE,112
2258,RegionF,152
2259,RegionA,33
2259,RegionB,100
2259,RegionC,9
2259,RegionD,346
2259,RegionE,104
2259,RegionF,27
2260,RegionA,8
2260,RegionB,61
2260,RegionC,12
2260,RegionD,221
2260,RegionE,132
2260,RegionF,52
2261,RegionA,33
2261,RegionB,25
2261,RegionC,72
2261,RegionD,440
2261,RegionE,52
2261,RegionF,191
2262,RegionA,2
2262,RegionB,45
2262,RegionC,75
2262,RegionD,90
2262,RegionE,156
2262,RegionF,91
2263,RegionA,116
2263,RegionB,23
2263,RegionC,76
2263,RegionD,103
2263,RegionE,104
2263,RegionF,56
2264,RegionA,41
2264,RegionB,65
2264,RegionC,13
2264,RegionD,188
2264,RegionE,25
2264,RegionF,120
2265,RegionA,8
2265,RegionB,44
2265,RegionC,18
2265,RegionD,176
2265,RegionE,27
2265,RegionF,62
2266,RegionA,132
2266,RegionB,27
2266,RegionC,91
2266,RegionD,119
2266,RegionE,339
2266,RegionF,90
2267,RegionA,3
2267,RegionB,49
2267,RegionC,74
2267,RegionD,132
2267,RegionE,378
2267,RegionF,23
2268,RegionA,30
2268,RegionB,43
2268,RegionC,20
2268,RegionD,254
2268,RegionE,134
2268,RegionF,161
2269,RegionA,130
2269,RegionB,142
2269,RegionC,22
2269,RegionD,47
2269,RegionE,89
2269,RegionF,23
2270,RegionA,62
2270,RegionB,123
2270,RegionC,115
2270,RegionD,131
2270,RegionE,65
2270,RegionF,208
2271,RegionA,22
2271,RegionB,34
2271,RegionC,0
2271,RegionD,155
2271,RegionE,173
2271,RegionF,33
2272,RegionA,64
2272,RegionB,42
2272,RegionC,124
2272,RegionD,85
2272,RegionE,285
2272,RegionF,125
2273,RegionA,21
2273,RegionB,158
2273,RegionC,6
2273,RegionD,13
2273,RegionE,119
2273,RegionF,39
2274,RegionA,144
2274,RegionB,51
2274,RegionC,15
2274,RegionD,41
2274,RegionE,156
2274,RegionF,0
2275,RegionA,167
2275,RegionB,62
2275,RegionC,50
2275,RegionD,91
2275,RegionE,33
2275,RegionF,122
2276,RegionA,20
2276,RegionB,42
2276,RegionC,11
2276,RegionD,325
2276,RegionE,439
2276,RegionF,14
2277,RegionA,99
2277,RegionB,110
2277,RegionC,29
2277,RegionD,146
2277,RegionE,7
2277,RegionF,402
2278,RegionA,53
2278,RegionB,29
2278,RegionC,69
2278,RegionD,252
2278,RegionE,37
2278,RegionF,124
2279,RegionA,46
2279,RegionB,12
2279,RegionC,124
2279,RegionD,282
2279,RegionE,67
2279,RegionF,229
2280,RegionA,29
2280,RegionB,34
2280,RegionC,130
2280,RegionD,149
2280,RegionE,399
2280,RegionF,263
2281,RegionA,48
2281,RegionB,113
2281,RegionC,40
2281,RegionD,129
2281,RegionE,280
2281,RegionF,55
2282,RegionA,19
2282,RegionB,47
2282,RegionC,36
2282,RegionD,54
2282,RegionE,235
2282,RegionF,176
2283,RegionA,33
2283,RegionB,147
2283,RegionC,24
2283,RegionD,71
2283,RegionE,113
2283,RegionF,179
2284,RegionA,50
2284,RegionB,25
2284,RegionC,17
2284,RegionD,281
2284,RegionE,65
2284,RegionF,80
2285,RegionA,46
2285,RegionB,21
2285,RegionC,42
2285,RegionD,179
2285,RegionE,153
2285,RegionF,237
2286,RegionA,13
2286,RegionB,35
2286,RegionC,37
2286,RegionD,215
2286,RegionE,157
2286,RegionF,8
2287,RegionA,0
2287,RegionB,24
2287,RegionC,24
2287,RegionD,263
2287,RegionE,414
2287,RegionF,195
2288,RegionA,31
2288,RegionB,17
2288,RegionC,10
2288,RegionD,100
2288,RegionE,47
2288,RegionF,372
2289,RegionA,9
2289,RegionB,117
2289,RegionC,38
2289,RegionD,126
2289,RegionE,123
2289,RegionF,25
2290,RegionA,55
2290,RegionB,28
2290,RegionC,14
2290,RegionD,180
2290,RegionE,15
2290,RegionF,61
2291,RegionA,83
2291,RegionB,38
2291,RegionC,11
2291,RegionD,119
2291,RegionE,205
2291,RegionF,172
2292,RegionA,17
2292,RegionB,100
2292,RegionC,20
2292,RegionD,128
2292,RegionE,58
2292,RegionF,25
2293,RegionA,14
2293,RegionB,33
2293,RegionC,0
2293,RegionD,261
2293,RegionE,0
2293,RegionF,81
2294,RegionA,143
2294,RegionB,60
2294,RegionC,32
2294,RegionD,145
2294,RegionE,512
2294,RegionF,63
2295,RegionA,102
2295,RegionB,48
2295,RegionC,7
2295,RegionD,398
2295,RegionE,241
2295,RegionF,0
2296,RegionA,0
2296,RegionB,34
2296,RegionC,2
2296,RegionD,281
2296,RegionE,22
2296,RegionF,180
2297,RegionA,44
2297,RegionB,21
2297,RegionC,108
2297,RegionD,444
2297,RegionE,226
2297,RegionF,351
2298,RegionA,2
2298,RegionB,23
2298,RegionC,41
2298,RegionD,136
2298,RegionE,40
2298,RegionF,13
2299,RegionA,201
2299,RegionB,6
2299,RegionC,9
2299,RegionD,204
2299,RegionE,221
2299,RegionF,10
2300,RegionA,49
2300,RegionB,20
2300,RegionC,123
2300,RegionD,18
2300,RegionE,0
2300,RegionF,487
2301,RegionA,68
2301,RegionB,73
2301,RegionC,7
2301,RegionD,274
2301,RegionE,36
2301,RegionF,191
2302,RegionA,30
2302,RegionB,11
2302,RegionC,136
2302,RegionD,39
2302,RegionE,36
2302,RegionF,65
2303,RegionA,4
2303,RegionB,51
2303,RegionC,15
2303,RegionD,221
2303,RegionE,109
2303,RegionF,36
2304,RegionA,13
2304,RegionB,22
2304,RegionC,85
2304,RegionD,212
2304,RegionE,0
2304,RegionF,0
2305,RegionA,23
2305,RegionB,201
2305,RegionC,10
2305,RegionD,284
2305,RegionE,182
2305,RegionF,18
2306,RegionA,92
2306,RegionB,32
2306,RegionC,7
2306,RegionD,258
2306,RegionE,345
2306,RegionF,56
2307,RegionA,128
2307,RegionB,28
2307,RegionC,30
2307,RegionD,192
2307,RegionE,39
2307,RegionF,159
2308,RegionA,0
2308,RegionB,25
2308,RegionC,36
2308,RegionD,628
2308,RegionE,266
2308,RegionF,159
2309,RegionA,33
2309,RegionB,41
2309,RegionC,6
2309,RegionD,62
2309,RegionE,33
2309,RegionF,398
2310,RegionA,59
2310,RegionB,10
2310,RegionC,56
2310,RegionD,0
2310,RegionE,52
2310,RegionF,159
2311,RegionA,14
2311,RegionB,17
2311,RegionC,4
2311,RegionD,44
2311,RegionE,193
2311,RegionF,84
2312,RegionA,57
2312,RegionB,143
2312,RegionC,46
2312,RegionD,172
2312,RegionE,0
2312,RegionF,212
2313,RegionA,19
2313,RegionB,5
2313,RegionC,18
2313,RegionD,105
2313,RegionE,26
2313,RegionF,176
2314,RegionA,5
2314,RegionB,51
2314,RegionC,3
2314,RegionD,569
2314,RegionE,61
2314,RegionF,406
2315,RegionA,12
2315,RegionB,36
2315,RegionC,6
2315,RegionD,359
2315,RegionE,113
2315,RegionF,220
2316,RegionA,17
2316,RegionB,20
2316,RegionC,50
2316,RegionD,102
2316,RegionE,165
2316,RegionF,50
2317,RegionA,13
2317,RegionB,266
2317,RegionC,28
2317,RegionD,278
2317,RegionE,0
2317,RegionF,222
2318,RegionA,49
2318,RegionB,85
2318,RegionC,20
2318,RegionD,30
2318,RegionE,161
2318,RegionF,246
2319,RegionA,48
2319,RegionB,11
2319,RegionC,22
2319,RegionD,294
2319,RegionE,119
2319,RegionF,303
2320,RegionA,87
2320,RegionB,13
2320,RegionC,19
2320,RegionD,223
2320,RegionE,277
2320,RegionF,17
2321,RegionA,50
2321,RegionB,61
2321,RegionC,6
2321,RegionD,247
2321,RegionE,89
2321,RegionF,169
2322,RegionA,6
2322,RegionB,106
2322,RegionC,12
2322,RegionD,133
2322,RegionE,159
2322,RegionF,35
2323,RegionA,3
2323,RegionB,37
2323,RegionC,45
2323,RegionD,35
2323,RegionE,111
2323,RegionF,166
2324,RegionA,49
2324,RegionB,41
2324,RegionC,2
2324,RegionD,113
2324,RegionE,0
2324,RegionF,233
2325,RegionA,47
2325,RegionB,22
2325,RegionC,35
2325,RegionD,97
2325,RegionE,102
2325,RegionF,28
2326,RegionA,46
2326,RegionB,43
2326,RegionC,19
2326,RegionD,384
2326,RegionE,123
2326,RegionF,171
2327,RegionA,114
2327,RegionB,3
2327,RegionC,43
2327,RegionD,370
2327,RegionE,160
2327,RegionF,92
2328,RegionA,18
2328,RegionB,136
2328,RegionC,10
2328,RegionD,441
2328,RegionE,44
2328,RegionF,187
2329,RegionA,27
2329,RegionB,23
2329,RegionC,24
2329,RegionD,186
2329,RegionE,71
2329,RegionF,35
2330,RegionA,22
2330,RegionB,105
2330,RegionC,237
2330,RegionD,117
2330,RegionE,145
2330,RegionF,45
2331,RegionA,33
2331,RegionB,24
2331,RegionC,27
2331,RegionD,98
2331,RegionE,120
2331,RegionF,70
2332,RegionA,59
2332,RegionB,152
2332,RegionC,78
2332,RegionD,81
2332,RegionE,148
2332,RegionF,98
2333,RegionA,9
2333,RegionB,10
2333,RegionC,19
2333,RegionD,0
2333,RegionE,106
2333,RegionF,176
2334,RegionA,16
2334,RegionB,13
2334,RegionC,3
2334,RegionD,126
2334,RegionE,134
2334,RegionF,79
2335,RegionA,158
2335,RegionB,175
2335,RegionC,26
2335,RegionD,50
2335,RegionE,37
2335,RegionF,28
2336,RegionA,177
2336,RegionB,52
2336,RegionC,34
2336,RegionD,195
2336,RegionE,148
2336,RegionF,54
2337,RegionA,149
2337,RegionB,11
2337,RegionC,61
2337,RegionD,9
2337,RegionE,165
2337,RegionF,173
2338,RegionA,90
2338,RegionB,34
2338,RegionC,81
2338,RegionD,142
2338,RegionE,63
2338,RegionF,150
2339,RegionA,263
2339,RegionB,60
2339,RegionC,39
2339,RegionD,345
2339,RegionE,36
2339,RegionF,0
2340,RegionA,140
2340,RegionB,85
2340,RegionC,37
2340,RegionD,312
2340,RegionE,277
2340,RegionF,230
2341,RegionA,44
2341,RegionB,35
2341,RegionC,110
2341,RegionD,335
2341,RegionE,0
2341,RegionF,217
2342,RegionA,53
2342,RegionB,94
2342,RegionC,90
2342,RegionD,40
2342,RegionE,3
2342,RegionF,257
2343,RegionA,36
2343,RegionB,15
2343,RegionC,70
2343,RegionD,372
2343,RegionE,20
2343,RegionF,28
2344,RegionA,134
2344,RegionB,153
2344,RegionC,14
2344,RegionD,115
2344,RegionE,243
2344,RegionF,159
2345,RegionA,48
2345,RegionB,19
2345,RegionC,45
2345,RegionD,305
2345,RegionE,84
2345,RegionF,215
2346,RegionA,22
2346,RegionB,239
2346,RegionC,18
2346,RegionD,101
2346,RegionE,94
2346,RegionF,88
2347,RegionA,12
2347,RegionB,7
2347,RegionC,14
2347,RegionD,53
2347,RegionE,270
2347,RegionF,55
2348,RegionA,9
2348,RegionB,103
2348,RegionC,27
2348,RegionD,57
2348,RegionE,177
2348,RegionF,281
2349,RegionA,56
2349,RegionB,18
2349,RegionC,113
2349,RegionD,167
2349,RegionE,138
2349,RegionF,39
2350,RegionA,138
2350,RegionB,18
2350,RegionC,85
2350,RegionD,472
2350,RegionE,383
2350,RegionF,212
2351,RegionA,10
2351,RegionB,33
2351,RegionC,48
2351,RegionD,177
2351,RegionE,312
2351,RegionF,140
2352,RegionA,23
2352,RegionB,26
2352,RegionC,16
2352,RegionD,207
2352,RegionE,120
2352,RegionF,127
2353,RegionA,24
2353,RegionB,3
2353,RegionC,67
2353,RegionD,260
2353,RegionE,43
2353,RegionF,138
2354,RegionA,12
2354,RegionB,40
2354,RegionC,30
2354,RegionD,210
2354,RegionE,96
2354,RegionF,31
2355,RegionA,64
2355,RegionB,41
2355,RegionC,36
2355,RegionD,174
2355,RegionE,0
