Hour,Region,TaskType,GPU_Demand
2227,RegionD,BatchInference,8
2227,RegionD,AITraining,0
2227,RegionE,RealTimeInference,0
2227,RegionE,BatchInference,0
2227,RegionE,AITraining,182
2227,RegionF,RealTimeInference,5
2227,RegionF,BatchInference,0
2227,RegionF,AITraining,24
2228,RegionA,RealTimeInference,23
2228,RegionA,BatchInference,0
2228,RegionA,AITraining,0
2228,RegionB,RealTimeInference,16
2228,RegionB,BatchInference,5
2228,RegionB,AITraining,17
2228,RegionC,RealTimeInference,6
2228,RegionC,BatchInference,32
2228,RegionC,AITraining,51
2228,RegionD,RealTimeInference,0
2228,RegionD,BatchInference,0
2228,RegionD,AITraining,0
2228,RegionE,RealTimeInference,0
2228,RegionE,BatchInference,0
2228,RegionE,AITraining,0
2228,RegionF,RealTimeInference,0
2228,RegionF,BatchInference,0
2228,RegionF,AITraining,183
2229,RegionA,RealTimeInference,0
2229,RegionA,BatchInference,39
2229,RegionA,AITraining,0
2229,RegionB,RealTimeInference,2
2229,RegionB,BatchInference,0
2229,RegionB,AITraining,109
2229,RegionC,RealTimeInference,9
2229,RegionC,BatchInference,18
2229,RegionC,AITraining,123
2229,RegionD,RealTimeInference,0
2229,RegionD,BatchInference,21
2229,RegionD,AITraining,0
2229,RegionE,RealTimeInference,0
2229,RegionE,BatchInference,4
2229,RegionE,AITraining,102
2229,RegionF,RealTimeInference,0
2229,RegionF,BatchInference,0
2229,RegionF,AITraining,312
2230,RegionA,RealTimeInference,12
2230,RegionA,BatchInference,12
2230,RegionA,AITraining,54
2230,RegionB,RealTimeInference,0
2230,RegionB,BatchInference,10
2230,RegionB,AITraining,124
2230,RegionC,RealTimeInference,22
2230,RegionC,BatchInference,9
2230,RegionC,AITraining,0
2230,RegionD,RealTimeInference,0
2230,RegionD,BatchInference,42
2230,RegionD,AITraining,156
2230,RegionE,RealTimeInference,0
2230,RegionE,BatchInference,30
2230,RegionE,AITraining,79
2230,RegionF,RealTimeInference,6
2230,RegionF,BatchInference,0
2230,RegionF,AITraining,19
2231,RegionA,RealTimeInference,7
2231,RegionA,BatchInference,44
2231,RegionA,AITraining,0
2231,RegionB,RealTimeInference,2
2231,RegionB,BatchInference,20
2231,RegionB,AITraining,0
2231,RegionC,RealTimeInference,7
2231,RegionC,BatchInference,0
2231,RegionC,AITraining,0
2231,RegionD,RealTimeInference,0
2231,RegionD,BatchInference,51
2231,RegionD,AITraining,162
2231,RegionE,RealTimeInference,0
2231,RegionE,BatchInference,0
2231,RegionE,AITraining,0
2231,RegionF,RealTimeInference,6
2231,RegionF,BatchInference,29
2231,RegionF,AITraining,331
2232,RegionA,RealTimeInference,30
2232,RegionA,BatchInference,0
2232,RegionA,AITraining,0
2232,RegionB,RealTimeInference,1
2232,RegionB,BatchInference,0
2232,RegionB,AITraining,0
2232,RegionC,RealTimeInference,11
2232,RegionC,BatchInference,0
2232,RegionC,AITraining,0
2232,RegionD,RealTimeInference,0
2232,RegionD,BatchInference,0
2232,RegionD,AITraining,21
2232,RegionE,RealTimeInference,6
2232,RegionE,BatchInference,14
2232,RegionE,AITraining,160
2232,RegionF,RealTimeInference,0
2232,RegionF,BatchInference,23
2232,RegionF,AITraining,57
2233,RegionA,RealTimeInference,5
2233,RegionA,BatchInference,0
2233,RegionA,AITraining,72
2233,RegionB,RealTimeInference,4
2233,RegionB,BatchInference,28
2233,RegionB,AITraining,0
2233,RegionC,RealTimeInference,0
2233,RegionC,BatchInference,0
2233,RegionC,AITraining,0
2233,RegionD,RealTimeInference,0
2233,RegionD,BatchInference,0
2233,RegionD,AITraining,74
2233,RegionE,RealTimeInference,0
2233,RegionE,BatchInference,0
2233,RegionE,AITraining,0
2233,RegionF,RealTimeInference,0
2233,RegionF,BatchInference,43
2233,RegionF,AITraining,297
2234,RegionA,RealTimeInference,20
2234,RegionA,BatchInference,0
2234,RegionA,AITraining,16
2234,RegionB,RealTimeInference,18
2234,RegionB,BatchInference,15
2234,RegionB,AITraining,0
2234,RegionC,RealTimeInference,12
2234,RegionC,BatchInference,6
2234,RegionC,AITraining,107
2234,RegionD,RealTimeInference,0
2234,RegionD,BatchInference,19
2234,RegionD,AITraining,302
2234,RegionE,RealTimeInference,0
2234,RegionE,BatchInference,19
2234,RegionE,AITraining,277
2234,RegionF,RealTimeInference,0
2234,RegionF,BatchInference,0
2234,RegionF,AITraining,60
2235,RegionA,RealTimeInference,7
2235,RegionA,BatchInference,20
2235,RegionA,AITraining,0
2235,RegionB,RealTimeInference,10
2235,RegionB,BatchInference,12
2235,RegionB,AITraining,25
2235,RegionC,RealTimeInference,6
2235,RegionC,BatchInference,11
2235,RegionC,AITraining,0
2235,RegionD,RealTimeInference,0
2235,RegionD,BatchInference,63
2235,RegionD,AITraining,0
2235,RegionE,RealTimeInference,0
2235,RegionE,BatchInference,41
2235,RegionE,AITraining,113
2235,RegionF,RealTimeInference,7
2235,RegionF,BatchInference,0
2235,RegionF,AITraining,133
2236,RegionA,RealTimeInference,14
2236,RegionA,BatchInference,62
2236,RegionA,AITraining,0
2236,RegionB,RealTimeInference,9
2236,RegionB,BatchInference,30
2236,RegionB,AITraining,118
2236,RegionC,RealTimeInference,0
2236,RegionC,BatchInference,40
2236,RegionC,AITraining,0
2236,RegionD,RealTimeInference,5
2236,RegionD,BatchInference,44
2236,RegionD,AITraining,141
2236,RegionE,RealTimeInference,0
2236,RegionE,BatchInference,11
2236,RegionE,AITraining,112
2236,RegionF,RealTimeInference,0
2236,RegionF,BatchInference,0
2236,RegionF,AITraining,320
2237,RegionA,RealTimeInference,25
2237,RegionA,BatchInference,12
2237,RegionA,AITraining,92
2237,RegionB,RealTimeInference,6
2237,RegionB,BatchInference,37
2237,RegionB,AITraining,0
2237,RegionC,RealTimeInference,9
2237,RegionC,BatchInference,17
2237,RegionC,AITraining,68
2237,RegionD,RealTimeInference,0
2237,RegionD,BatchInference,0
2237,RegionD,AITraining,198
2237,RegionE,RealTimeInference,3
2237,RegionE,BatchInference,11
2237,RegionE,AITraining,243
2237,RegionF,RealTimeInference,0
2237,RegionF,BatchInference,0
2237,RegionF,AITraining,179
2238,RegionA,RealTimeInference,7
2238,RegionA,BatchInference,16
2238,RegionA,AITraining,0
2238,RegionB,RealTimeInference,2
2238,RegionB,BatchInference,33
2238,RegionB,AITraining,0
2238,RegionC,RealTimeInference,0
2238,RegionC,BatchInference,0
2238,RegionC,AITraining,117
2238,RegionD,RealTimeInference,0
2238,RegionD,BatchInference,30
2238,RegionD,AITraining,369
2238,RegionE,RealTimeInference,0
2238,RegionE,BatchInference,21
2238,RegionE,AITraining,42
2238,RegionF,RealTimeInference,4
2238,RegionF,BatchInference,0
2238,RegionF,AITraining,92
2239,RegionA,RealTimeInference,4
2239,RegionA,BatchInference,0
2239,RegionA,AITraining,53
2239,RegionB,RealTimeInference,7
2239,RegionB,BatchInference,34
2239,RegionB,AITraining,0
2239,RegionC,RealTimeInference,0
2239,RegionC,BatchInference,17
2239,RegionC,AITraining,0
2239,RegionD,RealTimeInference,0
2239,RegionD,BatchInference,0
2239,RegionD,AITraining,309
2239,RegionE,RealTimeInference,16
2239,RegionE,BatchInference,5
2239,RegionE,AITraining,347
2239,RegionF,RealTimeInference,1
2239,RegionF,BatchInference,12
2239,RegionF,AITraining,0
2240,RegionA,RealTimeInference,9
2240,RegionA,BatchInference,0
2240,RegionA,AITraining,0
2240,RegionB,RealTimeInference,7
2240,RegionB,BatchInference,20
2240,RegionB,AITraining,0
2240,RegionC,RealTimeInference,8
2240,RegionC,BatchInference,0
2240,RegionC,AITraining,0
2240,RegionD,RealTimeInference,0
2240,RegionD,BatchInference,0
2240,RegionD,AITraining,145
2240,RegionE,RealTimeInference,0
2240,RegionE,BatchInference,22
2240,RegionE,AITraining,245
2240,RegionF,RealTimeInference,4
2240,RegionF,BatchInference,15
2240,RegionF,AITraining,29
2241,RegionA,RealTimeInference,23
2241,RegionA,BatchInference,32
2241,RegionA,AITraining,94
2241,RegionB,RealTimeInference,8
2241,RegionB,BatchInference,0
2241,RegionB,AITraining,31
2241,RegionC,RealTimeInference,3
2241,RegionC,BatchInference,12
2241,RegionC,AITraining,0
2241,RegionD,RealTimeInference,0
2241,RegionD,BatchInference,12
2241,RegionD,AITraining,22
2241,RegionE,RealTimeInference,0
2241,RegionE,BatchInference,15
2241,RegionE,AITraining,60
2241,RegionF,RealTimeInference,0
2241,RegionF,BatchInference,13
2241,RegionF,AITraining,220
2242,RegionA,RealTimeInference,9
2242,RegionA,BatchInference,6
2242,RegionA,AITraining,0
2242,RegionB,RealTimeInference,14
2242,RegionB,BatchInference,31
2242,RegionB,AITraining,0
2242,RegionC,RealTimeInference,6
2242,RegionC,BatchInference,21
2242,RegionC,AITraining,0
2242,RegionD,RealTimeInference,0
2242,RegionD,BatchInference,66
2242,RegionD,AITraining,159
2242,RegionE,RealTimeInference,0
2242,RegionE,BatchInference,0
2242,RegionE,AITraining,17
2242,RegionF,RealTimeInference,0
2242,RegionF,BatchInference,6
2242,RegionF,AITraining,119
2243,RegionA,RealTimeInference,0
2243,RegionA,BatchInference,0
2243,RegionA,AITraining,0
2243,RegionB,RealTimeInference,10
2243,RegionB,BatchInference,20
2243,RegionB,AITraining,0
2243,RegionC,RealTimeInference,15
2243,RegionC,BatchInference,19
2243,RegionC,AITraining,0
2243,RegionD,RealTimeInference,0
2243,RegionD,BatchInference,16
2243,RegionD,AITraining,63
2243,RegionE,RealTimeInference,0
2243,RegionE,BatchInference,19
2243,RegionE,AITraining,198
2243,RegionF,RealTimeInference,0
2243,RegionF,BatchInference,10
2243,RegionF,AITraining,64
2244,RegionA,RealTimeInference,4
2244,RegionA,BatchInference,11
2244,RegionA,AITraining,54
2244,RegionB,RealTimeInference,11
2244,RegionB,BatchInference,0
2244,RegionB,AITraining,25
2244,RegionC,RealTimeInference,14
2244,RegionC,BatchInference,0
2244,RegionC,AITraining,0
2244,RegionD,RealTimeInference,3
2244,RegionD,BatchInference,20
2244,RegionD,AITraining,201
2244,RegionE,RealTimeInference,0
2244,RegionE,BatchInference,41
2244,RegionE,AITraining,116
2244,RegionF,RealTimeInference,0
2244,RegionF,BatchInference,70
2244,RegionF,AITraining,375
2245,RegionA,RealTimeInference,13
2245,RegionA,BatchInference,19
2245,RegionA,AITraining,140
2245,RegionB,RealTimeInference,5
2245,RegionB,BatchInference,18
2245,RegionB,AITraining,0
2245,RegionC,RealTimeInference,7
2245,RegionC,BatchInference,27
2245,RegionC,AITraining,36
2245,RegionD,RealTimeInference,2
2245,RegionD,BatchInference,37
2245,RegionD,AITraining,46
2245,RegionE,RealTimeInference,0
2245,RegionE,BatchInference,8
2245,RegionE,AITraining,95
2245,RegionF,RealTimeInference,0
2245,RegionF,BatchInference,0
2245,RegionF,AITraining,202
2246,RegionA,RealTimeInference,6
2246,RegionA,BatchInference,33
2246,RegionA,AITraining,0
2246,RegionB,RealTimeInference,7
2246,RegionB,BatchInference,0
2246,RegionB,AITraining,160
2246,RegionC,RealTimeInference,14
2246,RegionC,BatchInference,0
2246,RegionC,AITraining,0
2246,RegionD,RealTimeInference,0
2246,RegionD,BatchInference,8
2246,RegionD,AITraining,321
2246,RegionE,RealTimeInference,0
2246,RegionE,BatchInference,20
2246,RegionE,AITraining,33
2246,RegionF,RealTimeInference,0
2246,RegionF,BatchInference,10
2246,RegionF,AITraining,16
2247,RegionA,RealTimeInference,5
2247,RegionA,BatchInference,0
2247,RegionA,AITraining,0
2247,RegionB,RealTimeInference,6
2247,RegionB,BatchInference,33
2247,RegionB,AITraining,135
2247,RegionC,RealTimeInference,9
2247,RegionC,BatchInference,27
2247,RegionC,AITraining,60
2247,RegionD,RealTimeInference,0
2247,RegionD,BatchInference,0
2247,RegionD,AITraining,219
2247,RegionE,RealTimeInference,0
2247,RegionE,BatchInference,16
2247,RegionE,AITraining,74
2247,RegionF,RealTimeInference,0
2247,RegionF,BatchInference,0
2247,RegionF,AITraining,0
2248,RegionA,RealTimeInference,16
2248,RegionA,BatchInference,23
2248,RegionA,AITraining,0
2248,RegionB,RealTimeInference,1
2248,RegionB,BatchInference,0
2248,RegionB,AITraining,53
2248,RegionC,RealTimeInference,12
2248,RegionC,BatchInference,36
2248,RegionC,AITraining,0
2248,RegionD,RealTimeInference,0
2248,RegionD,BatchInference,55
2248,RegionD,AITraining,95
2248,RegionE,RealTimeInference,0
2248,RegionE,BatchInference,0
2248,RegionE,AITraining,61
2248,RegionF,RealTimeInference,0
2248,RegionF,BatchInference,0
2248,RegionF,AITraining,113
2249,RegionA,RealTimeInference,5
2249,RegionA,BatchInference,0
2249,RegionA,AITraining,124
2249,RegionB,RealTimeInference,0
2249,RegionB,BatchInference,0
2249,RegionB,AITraining,0
2249,RegionC,RealTimeInference,0
2249,RegionC,BatchInference,15
2249,RegionC,AITraining,0
2249,RegionD,RealTimeInference,0
2249,RegionD,BatchInference,31
2249,RegionD,AITraining,0
2249,RegionE,RealTimeInference,0
2249,RegionE,BatchInference,19
2249,RegionE,AITraining,252
2249,RegionF,RealTimeInference,0
2249,RegionF,BatchInference,21
2249,RegionF,AITraining,210
2250,RegionA,RealTimeInference,7
2250,RegionA,BatchInference,85
2250,RegionA,AITraining,0
2250,RegionB,RealTimeInference,0
2250,RegionB,BatchInference,0
2250,RegionB,AITraining,0
2250,RegionC,RealTimeInference,7
2250,RegionC,BatchInference,0
2250,RegionC,AITraining,0
2250,RegionD,RealTimeInference,6
2250,RegionD,BatchInference,28
2250,RegionD,AITraining,132
2250,RegionE,RealTimeInference,0
2250,RegionE,BatchInference,0
2250,RegionE,AITraining,60
2250,RegionF,RealTimeInference,0
2250,RegionF,BatchInference,0
2250,RegionF,AITraining,120
2251,RegionA,RealTimeInference,14
2251,RegionA,BatchInference,22
2251,RegionA,AITraining,80
2251,RegionB,RealTimeInference,0
2251,RegionB,BatchInference,0
2251,RegionB,AITraining,69
2251,RegionC,RealTimeInference,6
2251,RegionC,BatchInference,25
2251,RegionC,AITraining,39
2251,RegionD,RealTimeInference,0
2251,RegionD,BatchInference,16
2251,RegionD,AITraining,185
2251,RegionE,RealTimeInference,0
2251,RegionE,BatchInference,12
2251,RegionE,AITraining,0
2251,RegionF,RealTimeInference,1
2251,RegionF,BatchInference,0
2251,RegionF,AITraining,0
2252,RegionA,RealTimeInference,19
2252,RegionA,BatchInference,7
2252,RegionA,AITraining,53
2252,RegionB,RealTimeInference,0
2252,RegionB,BatchInference,12
2252,RegionB,AITraining,0
2252,RegionC,RealTimeInference,7
2252,RegionC,BatchInference,20
2252,RegionC,AITraining,0
2252,RegionD,RealTimeInference,0
2252,RegionD,BatchInference,4
2252,RegionD,AITraining,82
2252,RegionE,RealTimeInference,0
2252,RegionE,BatchInference,9
2252,RegionE,AITraining,0
2252,RegionF,RealTimeInference,0
2252,RegionF,BatchInference,42
2252,RegionF,AITraining,77
2253,RegionA,RealTimeInference,14
2253,RegionA,BatchInference,0
2253,RegionA,AITraining,137
2253,RegionB,RealTimeInference,2
2253,RegionB,BatchInference,7
2253,RegionB,AITraining,0
2253,RegionC,RealTimeInference,23
2253,RegionC,BatchInference,12
2253,RegionC,AITraining,34
2253,RegionD,RealTimeInference,0
2253,RegionD,BatchInference,19
2253,RegionD,AITraining,143
2253,RegionE,RealTimeInference,6
2253,RegionE,BatchInference,0
2253,RegionE,AITraining,92
2253,RegionF,RealTimeInference,0
2253,RegionF,BatchInference,15
2253,RegionF,AITraining,0
2254,RegionA,RealTimeInference,22
2254,RegionA,BatchInference,43
2254,RegionA,AITraining,0
2254,RegionB,RealTimeInference,2
2254,RegionB,BatchInference,22
2254,RegionB,AITraining,43
2254,RegionC,RealTimeInference,7
2254,RegionC,BatchInference,0
2254,RegionC,AITraining,0
2254,RegionD,RealTimeInference,0
2254,RegionD,BatchInference,0
2254,RegionD,AITraining,126
2254,RegionE,RealTimeInference,0
2254,RegionE,BatchInference,16
2254,RegionE,AITraining,55
2254,RegionF,RealTimeInference,0
2254,RegionF,BatchInference,13
2254,RegionF,AITraining,34
2255,RegionA,RealTimeInference,21
2255,RegionA,BatchInference,68
2255,RegionA,AITraining,196
2255,RegionB,RealTimeInference,10
2255,RegionB,BatchInference,20
2255,RegionB,AITraining,0
2255,RegionC,RealTimeInference,4
2255,RegionC,BatchInference,0
2255,RegionC,AITraining,0
2255,RegionD,RealTimeInference,4
2255,RegionD,BatchInference,0
2255,RegionD,AITraining,286
2255,RegionE,RealTimeInference,0
2255,RegionE,BatchInference,16
2255,RegionE,AITraining,84
2255,RegionF,RealTimeInference,5
2255,RegionF,BatchInference,29
2255,RegionF,AITraining,160
2256,RegionA,RealTimeInference,19
2256,RegionA,BatchInference,18
2256,RegionA,AITraining,219
2256,RegionB,RealTimeInference,12
2256,RegionB,BatchInference,0
2256,RegionB,AITraining,0
2256,RegionC,RealTimeInference,2
2256,RegionC,BatchInference,11
2256,RegionC,AITraining,25
2256,RegionD,RealTimeInference,0
2256,RegionD,BatchInference,0
2256,RegionD,AITraining,133
2256,RegionE,RealTimeInference,0
2256,RegionE,BatchInference,12
2256,RegionE,AITraining,94
2256,RegionF,RealTimeInference,0
2256,RegionF,BatchInference,35
2256,RegionF,AITraining,41
2257,RegionA,RealTimeInference,7
2257,RegionA,BatchInference,49
2257,RegionA,AITraining,0
2257,RegionB,RealTimeInference,7
2257,RegionB,BatchInference,19
2257,RegionB,AITraining,0
2257,RegionC,RealTimeInference,6
2257,RegionC,BatchInference,0
2257,RegionC,AITraining,94
2257,RegionD,RealTimeInference,8
2257,RegionD,BatchInference,14
2257,RegionD,AITraining,165
2257,RegionE,RealTimeInference,0
2257,RegionE,BatchInference,0
2257,RegionE,AITraining,150
2257,RegionF,RealTimeInference,0
2257,RegionF,BatchInference,29
2257,RegionF,AITraining,0
2258,RegionA,RealTimeInference,0
2258,RegionA,BatchInference,42
2258,RegionA,AITraining,0
2258,RegionB,RealTimeInference,0
2258,RegionB,BatchInference,0
2258,RegionB,AITraining,0
2258,RegionC,RealTimeInference,21
2258,RegionC,BatchInference,13
2258,RegionC,AITraining,91
2258,RegionD,RealTimeInference,0
2258,RegionD,BatchInference,15
2258,RegionD,AITraining,251
2258,RegionE,RealTimeInference,0
2258,RegionE,BatchInference,9
2258,RegionE,AITraining,103
2258,RegionF,RealTimeInference,0
2258,RegionF,BatchInference,0
2258,RegionF,AITraining,152
2259,RegionA,RealTimeInference,18
2259,RegionA,BatchInference,15
2259,RegionA,AITraining,0
2259,RegionB,RealTimeInference,6
2259,RegionB,BatchInference,9
2259,RegionB,AITraining,85
2259,RegionC,RealTimeInference,9
2259,RegionC,BatchInference,0
2259,RegionC,AITraining,0
2259,RegionD,RealTimeInference,0
2259,RegionD,BatchInference,0
2259,RegionD,AITraining,346
2259,RegionE,RealTimeInference,5
2259,RegionE,BatchInference,22
2259,RegionE,AITraining,77
2259,RegionF,RealTimeInference,9
2259,RegionF,BatchInference,18
2259,RegionF,AITraining,0
2260,RegionA,RealTimeInference,8
2260,RegionA,BatchInference,0
2260,RegionA,AITraining,0
2260,RegionB,RealTimeInference,19
2260,RegionB,BatchInference,42
2260,RegionB,AITraining,0
2260,RegionC,RealTimeInference,0
2260,RegionC,BatchInference,12
2260,RegionC,AITraining,0
2260,RegionD,RealTimeInference,0
2260,RegionD,BatchInference,23
2260,RegionD,AITraining,198
2260,RegionE,RealTimeInference,1
2260,RegionE,BatchInference,7
2260,RegionE,AITraining,124
2260,RegionF,RealTimeInference,0
2260,RegionF,BatchInference,0
2260,RegionF,AITraining,52
2261,RegionA,RealTimeInference,13
2261,RegionA,BatchInference,20
2261,RegionA,AITraining,0
2261,RegionB,RealTimeInference,12
2261,RegionB,BatchInference,13
2261,RegionB,AITraining,0
2261,RegionC,RealTimeInference,6
2261,RegionC,BatchInference,16
2261,RegionC,AITraining,50
2261,RegionD,RealTimeInference,3
2261,RegionD,BatchInference,0
2261,RegionD,AITraining,437
2261,RegionE,RealTimeInference,0
2261,RegionE,BatchInference,20
2261,RegionE,AITraining,32
2261,RegionF,RealTimeInference,0
2261,RegionF,BatchInference,0
2261,RegionF,AITraining,191
2262,RegionA,RealTimeInference,2
2262,RegionA,BatchInference,0
2262,RegionA,AITraining,0
2262,RegionB,RealTimeInference,5
2262,RegionB,BatchInference,40
2262,RegionB,AITraining,0
2262,RegionC,RealTimeInference,7
2262,RegionC,BatchInference,0
2262,RegionC,AITraining,68
2262,RegionD,RealTimeInference,0
2262,RegionD,BatchInference,43
2262,RegionD,AITraining,47
2262,RegionE,RealTimeInference,2
2262,RegionE,BatchInference,19
